,EFKRKS,ENL,FIPMXE,FY,IBZ,KP,PCP,UNR,TT,lkp,dlkp,lfy,dlfy
"1976-4",113.91043089999999,-12.421642820000001,52.275372419999997,751.82675979999999,0.16183248,0.41798299999999999,0.35690254999999999,0.055221653040749497,0.95646766788201099,-0.87231451714088115,0.035027697408934078,6.6225059248036118,0.0075918060435125057
"1977-1",113.10433449999999,-14.91555855,45.539153229999997,753.96150580000005,0.16658138,0.42077197,0.36269533999999998,0.056580219512097199,0.953652373248431,-0.86566423099399259,0.0066502861468885621,6.6253413133890415,0.0028353885854297545
"1977-2",110.7162323,-10.34213173,46.598843420000001,752.7313537,0.16302130000000001,0.44772585999999998,0.37080163999999999,0.060221414208588203,0.95199558488525904,-0.80357415350924566,0.062090077484746931,6.6237083961483636,-0.0016329172406779335
"1977-3",109.36396790000001,-10.027561349999999,52.707345879999998,771.98503500000004,0.1692466,0.46504631000000002,0.37700308999999999,0.062650256103971999,0.96298544837123501,-0.76561828695582523,0.037955866553420425,6.6489651651218642,0.025256768973500598
"1977-4",107.2602005,-7.4827428400000002,46.319288729999997,767.5916393,0.17288959000000001,0.48711905,0.39283620000000002,0.065597212013371597,0.96779969941442301,-0.71924672992185446,0.046371557033970778,6.6432578720731845,-0.0057072930486796736
"1978-1",109.3023656,-7.5823857800000001,49.314974820000003,758.44114509999997,0.1717371,0.50543842000000005,0.39921466999999999,0.069311460706343905,0.97146814172734997,-0.68232906792248493,0.036917661999369522,6.6312652019744727,-0.011992670098711855
"1978-2",109.9652354,-6.21877031,52.208225499999998,772.8227114,0.17570748999999999,0.52441952999999997,0.40721612000000001,0.069732874893248198,0.99848724624916096,-0.64546328522315033,0.036865782699334604,6.6500496709240329,0.018784468949560207
"1978-3",108.0707347,-8.2802220999999996,51.842483010000002,783.84873519999996,0.17119329999999999,0.53929399,0.41456765000000001,0.070112842100924402,0.98759772974703497,-0.61749442077670502,0.027968864446445307,6.6642160619392126,0.014166391015179691
"1978-4",110.0536652,-10.842616619999999,46.584942220000002,786.07470750000005,0.18200409000000001,0.54305049999999999,0.42223558,0.0710560091492171,0.98577359939714004,-0.61055296153098415,0.0069414592457208713,6.6670518356223827,0.0028357736831701175
"1979-1",111.31833140000001,-15.75887771,49.816569389999998,792.00727170000005,0.17004338999999999,0.55773561000000005,0.42984194999999997,0.065532037193658105,0.95627180827725899,-0.58387024609196903,0.026682715439015126,6.6745705732116711,0.0075187375892884489
"1979-2",108.5807343,-16.029567060000002,52.115978230000003,803.32059240000001,0.16892929000000001,0.58067544999999998,0.44549022999999999,0.059736038311545399,0.95195646756129604,-0.54356328406058108,0.04030696203138795,6.688753877607831,0.01418330439615989
"1979-3",107.50236769999999,-17.08283333,48.416774910000001,799.6414115,0.17827498999999999,0.59300651999999998,0.46516633000000002,0.0564460878092383,0.92513371094202501,-0.52254988510387745,0.021013398956703622,6.6841633915553107,-0.0045904860525203262
"1979-4",106.3139674,-15.38871604,52.339000179999999,803.09134700000004,0.18044627999999999,0.59054410999999996,0.47158275999999999,0.053517027239633398,0.92645462006465296,-0.52671094672730001,-0.0041610616234225573,6.6884684646375545,0.0043050730822438155
"1980-1",101.4724325,-23.928218139999998,48.656393569999999,812.64145770000005,0.19106667999999999,0.57540205,0.48202539999999999,0.052573495042784198,0.90027690525155502,-0.55268626513207186,-0.025975318404771852,6.700290000834551,0.011821536196996441
"1980-2",100.11253360000001,-16.679125729999999,44.953467719999999,795.55990480000003,0.19669998,0.55762624000000005,0.48952188000000002,0.061822184445326597,0.87765125657343102,-0.58406636181952509,-0.031380096687453229,6.6790461495309028,-0.021243851303648142
"1980-3",100.4370016,-9.1420476300000004,40.677618029999998,785.2819528,0.19229999,0.57781380000000004,0.50116879000000003,0.071792596603712497,0.88767986190405201,-0.54850360753843219,0.035562754281092901,6.6660428288357165,-0.013003320695186282
"1980-4",97.865168249999996,-3.8506025899999998,42.823269619999998,785.92402040000002,0.18296668999999999,0.57614730000000003,0.51296397999999999,0.078939486354667396,0.87299053519205305,-0.5513919218127088,-0.0028883142742766044,6.6668601215989716,0.00081729276325503974
"1981-1",94.396265670000005,-9.8848915999999996,29.567381409999999,782.22223940000003,0.18453330000000001,0.56502026999999999,0.53287817000000004,0.082114207894277799,0.86519108739802597,-0.57089367237303357,-0.019501750560324771,6.6621388937760955,-0.0047212278228760951
"1981-2",92.269035340000002,-9.2434321100000005,35.795970750000002,774.99461819999999,0.19286668000000001,0.54175625999999999,0.55057462999999995,0.085453952835074704,0.86310200953565197,-0.6129390834870666,-0.042045411114033038,6.6528560850711713,-0.0092828087049241503
"1981-3",92.468467709999999,-13.598196809999999,36.80182027,777.75085260000003,0.20323329000000001,0.53215418000000003,0.56227441,0.0877076790987764,0.858124224570744,-0.6308220195978117,-0.017882936110745096,6.6564062320162973,0.0035501469451260093
"1981-4",93.891502380000006,-16.353473579999999,40.169007880000002,779.6746081,0.19233330000000001,0.53980351999999998,0.58081514999999995,0.091648187534323605,0.871067188142857,-0.61655005748581482,0.014271962111996883,6.6588766635418359,0.0024704315255386078
"1982-1",90.728767399999995,-18.916003400000001,35.867863249999999,789.95699690000004,0.20326669999999999,0.52862560999999997,0.59512332000000001,0.091904680389032697,0.87779753265360305,-0.63747482925304932,-0.020924771767234507,6.671978509675669,0.013101846133833028
"1982-2",89.442799890000003,-19.675301009999998,35.337904960000003,799.05002790000003,0.2107667,0.53209618999999997,0.60331939999999995,0.091912236066610906,0.88377434177977598,-0.63093099771366135,0.0065438315393879787,6.6834235569475808,0.011445047271911868
"1982-3",87.78939819,-20.2458445,39.632327920000002,806.46962269999995,0.20886668999999999,0.52874668999999996,0.61420251000000003,0.092482060884024303,0.87322594567269896,-0.63724580868852487,-0.0063148109748635273,6.692666231263833,0.0092426743162521419
"1982-4",89.976799009999993,-18.0828405,36.871851589999999,806.69198429999994,0.19706668999999999,0.54021949000000002,0.63275130999999996,0.094544480701732603,0.86433759555283995,-0.61577975904454674,0.021466049643978136,6.6929419154859753,0.00027568422214230281
"1983-1",91.415100100000004,-10.19886034,39.133941980000003,808.92925130000003,0.16109999,0.57893949,0.64218850000000005,0.0962175068204255,0.87329275753408997,-0.54655731464248025,0.069222444402066485,6.6957114611947839,0.0027695457088086073
"1983-2",90.222063700000007,-13.310436380000001,45.428148839999999,818.91448609999998,0.13830000000000001,0.65042142000000003,0.65000910999999995,0.099984121657524294,0.88853150147079296,-0.43013478771149882,0.11642252693098143,6.7079796658253841,0.012268204630600188
"1983-3",87.890968319999999,-12.907214789999999,45.398089030000001,810.40402849999998,0.14169998,0.66919799000000002,0.65854855999999995,0.099805887541352195,0.87451474444167498,-0.40167531346035068,0.028459474251148142,6.6975329239240926,-0.010446741901291468
"1983-4",87.375567119999999,-14.683483020000001,46.828629479999996,825.63246079999999,0.13379999000000001,0.68890562,0.67520988000000004,0.098783439441971294,0.88115522515266897,-0.37265099848332606,0.029024314977024623,6.7161497117838298,0.018616787859737194
"1984-1",86.796834309999994,-20.051921879999998,52.563180729999999,834.96981110000002,0.13410000999999999,0.71882497000000001,0.68639253,0.098013919749454004,0.87694306642059106,-0.33013738622312194,0.042513612260204114,6.7273955698260126,0.01124585804218281
"1984-2",86.450935360000003,-16.66529817,52.758431180000002,843.95665870000005,0.14169998,0.73278783000000003,0.69778448999999998,0.096197965815676897,0.87649856640196599,-0.3108990732928742,0.019238312930247747,6.7381011410261999,0.010705571200187336
"1984-3",86.062235509999994,-16.606403879999998,51.209551980000001,850.64671610000005,0.14479998999999999,0.74918258999999998,0.70790131999999995,0.095233019061217797,0.875788043798291,-0.28877254680287495,0.022126526489999243,6.7459969026610462,0.0078957616348462878
"1984-4",86.414700830000001,-17.796365909999999,58.323369059999997,854.34620470000004,0.14120000999999999,0.78528902,0.71770526000000001,0.091087551743267506,0.872206436863595,-0.24170345061679446,0.047069096186080489,6.7503365035598408,0.0043396008987945933
"1985-1",86.662966409999996,-32.000257070000004,55.66332251,857.03632379999999,0.13169998999999999,0.80551402999999999,0.72905560000000003,0.091587979991241103,0.87643210800203997,-0.2162746587638468,0.025428791852947663,6.7534803025303738,0.0031437989705329628
"1985-2",86.588699340000005,-22.30764572,67.946966040000007,869.57409319999999,0.11959999,0.84348858000000004,0.73600138999999998,0.0881925000610745,0.87975071424880502,-0.17020891591408366,0.046065742849763142,6.7680035437348858,0.014523241204511983
"1985-3",87.355832419999999,-26.605082039999999,66.802731399999999,887.08380299999999,0.107,0.90988223000000001,0.73443890999999994,0.083822746961993003,0.90440748003981897,-0.094440105428836824,0.075768810485246835,6.7879394569898857,0.019935913254999882
"1985-4",88.798868819999996,-34.419002550000002,71.077190779999995,903.78396640000005,0.1037,0.93523354000000003,0.73759697999999996,0.078557467592633407,0.90402998457293504,-0.06695900548106265,0.027481099947774174,6.8065903566118093,0.018650899621923678
"1986-1",90.046198529999998,-36.223542039999998,72.614316369999997,914.00475110000002,0.09769999,0.97715479000000005,0.73287844999999996,0.075271917419699297,0.92076457323369798,-0.023110205507115789,0.043848799973946861,6.8178357695806833,0.011245412968873936
"1986-2",90.294031779999997,-42.127975399999997,78.734591179999995,914.51819709999995,0.098399990000000007,0.98400211999999998,0.75264012999999996,0.073904147802244496,0.95329746085725597,-0.016127227460659803,0.0069829780464559857,6.8183973660473836,0.00056159646670028707
"1986-3",91.294934589999997,-37.360938990000001,77.844994909999997,915.52611420000005,0.11149998999999999,0.96144624999999995,0.75974268,0.073677969775711297,0.96424133844655202,-0.039316617751980365,-0.023189390291320562,6.8194988882298677,0.0011015221824841603
"1986-4",93.534100850000002,-29.547523170000002,72.221202640000001,918.10551069999997,0.11426699999999999,0.97880780000000001,0.77316545000000003,0.073303147777048702,0.96064476441698798,-0.0214199785038112,0.017896639248169165,6.8223123194189732,0.0028134311891054864
"1987-1",95.428001399999999,-17.505991430000002,75.310215850000006,904.96762339999998,0.1193333,0.90636357000000001,0.77501500999999995,0.074289970026893803,0.95922724786177205,-0.098314762044285228,-0.076894783540474021,6.8078991678113576,-0.014413151607615582
"1987-2",94.692334489999993,-19.6097565,71.078605300000007,924.3336759,0.1173333,0.90730907000000005,0.78629042999999998,0.074364071541105706,0.95291274347922905,-0.097272126163034198,0.0010426358812510306,6.8290731275570478,0.021173959745690141
"1987-3",93.015299479999996,-20.01964246,72.497546060000005,910.72454370000003,0.11896669,0.90290870000000001,0.79688716999999998,0.073960842817925601,0.943127033361297,-0.10213383809656341,-0.0048617119335292169,6.814240484578467,-0.014832642978580779
"1987-4",93.648534139999995,-24.232606489999998,71.811999470000003,910.71587890000001,0.1209667,0.89548125000000001,0.80402605000000005,0.074346334825706004,0.95672462015909299,-0.11039399572402464,-0.0082601576274612259,6.8142309703501756,-9.5142282914295606e-06
"1988-1",93.886233009999998,-9.9600305999999996,62.21605297,907.81600000000003,0.10959998999999999,0.90379173999999995,0.81415439999999994,0.079095088805926694,0.96421436286920903,-0.10115632123680675,0.0092376744872178923,6.8110417148945857,-0.0031892554555899011
"1988-2",92.728401180000006,-16.9554899,66.272831800000006,910.04399999999998,0.1096,0.90162549000000003,0.82674252999999998,0.080177175248937194,0.96340952529581703,-0.10355604469525653,-0.0023997234584497845,6.8134929499903443,0.0024512350957586193
"1988-3",91.59003448,-10.97714994,72.135311630000004,894.36400000000003,0.10299999999999999,0.92055617000000001,0.82663222999999997,0.080731740724255693,0.96364439408017899,-0.08277725898658217,0.020778785708674363,6.7961128511435369,-0.017380098846807357
"1988-4",91.227233889999994,-4.7833290999999996,77.456031170000003,910.98000000000002,0.099000000000000005,0.92830950000000001,0.84021902000000004,0.086375797739648597,0.96276303644698202,-0.074390088867977017,0.0083871701186051528,6.814520943122151,0.018408091978614038
"1989-1",89.464467369999994,-16.769882030000002,79.204115900000005,920.24800000000005,0.099930000000000005,0.91738450000000005,0.85434668000000002,0.088419224979804395,0.95610381780842801,-0.086228592536246734,-0.011838503668269718,6.8246431989343019,0.010122255812150982
"1989-2",89.237467449999997,-9.5110209799999996,72.653605639999995,909.78399999999999,0.10147,0.91739572999999996,0.86067044000000004,0.088960335951506903,0.96697503363564097,-0.086216351288149071,1.2241248097663582e-05,6.8132072086985636,-0.01143599023573838
"1989-3",89.897466019999996,-17.10658617,74.672236479999995,894.29999999999995,0.10047,0.90352794999999997,0.87053398000000004,0.088579364675687805,0.96976402508248705,-0.10144823417654038,-0.015231882888391307,6.7960412893521358,-0.017165919346427749
"1989-4",92.413335160000003,-6.1525104500000003,75.169901330000002,904.32000000000005,0.10783,0.88949157000000001,0.87896837999999999,0.088459982058056594,0.96236306188893095,-0.11710524915555783,-0.015657014979017447,6.8071832800561083,0.011141990703972482
"1990-1",95.384084090000002,-3.5356348400000002,80.875690500000005,906.96400000000006,0.1123,0.84861708000000002,0.87907014000000006,0.089282594467102502,0.97230785618107396,-0.16414721914802116,-0.047041969992463337,6.8101027580374494,0.0029194779813410676
"1990-2",96.632351940000007,1.6409692499999999,76.048762150000002,917.18799999999999,0.10780000000000001,0.84896194000000003,0.89260938000000001,0.090427529770480894,0.975197050065017,-0.16374092288648509,0.00040629626153607101,6.8213124676011718,0.01120970956372247
"1990-3",96.299209050000002,0.88894655,76.386484999999993,926.17200000000003,0.1087,0.83227357000000002,0.89259367000000001,0.092341493329064703,0.98209099865114502,-0.18359408211096728,-0.019853159224482192,6.8310599625380757,0.0097474949369038555
"1990-4",96.756979110000003,14.705719670000001,74.160303850000005,913.34799999999996,0.10979999999999999,0.82576892000000002,0.90079774000000001,0.093176751708130404,0.97458976711716705,-0.19144030246994095,-0.0078462203589736712,6.8171169689792324,-0.01394299355884332
"1991-1",96.318323250000006,-1.2491349599999999,83.166191999999995,907.36000000000001,0.1038,0.84247859999999997,0.90970956999999997,0.095475682166757295,0.97092620187330303,-0.17140701767169264,0.020033284798248313,6.810539284265718,-0.0065776847135143868
"1991-2",94.009778929999996,5.3549121099999999,77.926228399999999,927.22000000000003,0.10050000000000001,0.84936197000000002,0.91323454999999998,0.098271085189121296,0.95777179213570296,-0.16326983488608354,0.0081371827856090984,6.8321908621121468,0.021651577846428793
"1991-3",93.530294260000005,10.55628196,81.806634740000007,944.428,0.1009,0.85148694999999996,0.91934676000000004,0.100440884418682,0.96437621630375703,-0.16077110489231541,0.0024987299937681284,6.8505794532258957,0.018388591113748909
"1991-4",94.495364030000005,15.81793897,79.965892850000003,925.51199999999994,0.099199999999999997,0.85586541000000005,0.92315420999999998,0.102175138279005,0.97067643540117698,-0.1556421465109441,0.0051289583813713124,6.8303470978938385,-0.020232355332057139
"1992-1",94.737796299999999,22.12893472,85.665380959999993,935.67600000000004,0.098299999999999998,0.84933711999999995,0.92598000000000003,0.103613566442296,1.00512813439253,-0.16329909256938735,-0.007656946058443248,6.8412692627063665,0.010922164812527946
"1992-2",94.996650680000002,16.636678270000001,76.092917990000004,923.08000000000004,0.099699999999999997,0.84734834000000003,0.93298245999999996,0.105012573420628,1.0023723527258099,-0.16564340559347435,-0.0023443130240869969,6.8277159046363787,-0.013553358069987809
"1992-3",97.396833970000003,22.487309589999999,74.202338389999994,933.88800000000003,0.1052,0.83537821000000001,0.93518067000000005,0.10653040793602001,0.99673947841694999,-0.17987071057262041,-0.014227304979146066,6.8393565166916472,0.011640612055268562
"1992-4",100.21288,15.079074690000001,61.329314770000003,934.5,0.10150000000000001,0.81284122999999997,0.94101895000000002,0.110265424780009,0.98722910350832704,-0.20721947755860712,-0.027348766985986706,6.8400116268956177,0.00065511020397046593
"1993-1",102.28430299999999,16.029543950000001,75.625781979999999,932.53200000000004,0.099400000000000002,0.80081806,0.94583404999999998,0.11340586270884601,0.99178467736822395,-0.2221214987878764,-0.014902021229269286,6.8379034672830654,-0.002108159612552285
"1993-2",101.5555351,28.102468210000001,62.352868579999999,924.53999999999996,0.088400000000000006,0.79415667000000001,0.94613676999999996,0.116381043393504,1.00482598631913,-0.23047451981916256,-0.0083530210312861564,6.829296316521817,-0.0086071507612484055
"1993-3",97.277610780000003,29.147961779999999,56.803864009999998,925.45600000000002,0.085199999999999998,0.83747506000000005,0.95492867999999997,0.117087828320296,1.00135763018168,-0.17736379483079945,0.053110724988363112,6.8302865890141415,0.00099027249232452874
"1993-4",98.704808740000004,27.568022689999999,60.960976549999998,944.56399999999996,0.079699999999999993,0.88235074000000002,0.96197555000000001,0.11866887854499999,1.0008161538795499,-0.12516563762378435,0.052198157207015095,6.8507234453658681,0.02043685635172654
"1994-1",98.907262500000002,17.419249409999999,65.372095490000007,958.20000000000005,0.075794810000000004,0.93152294000000002,0.97243519,0.119244869221099,1.0038324593130401,-0.070934462297945769,0.054231175325838585,6.865056524449022,0.014333079083153955
"1994-2",99.228639220000005,12.821608769999999,75.783864550000004,985.00400000000002,0.081131819999999993,0.93051682999999996,0.97688823000000002,0.11658521294950901,1.00265425510914,-0.072015116013427236,-0.0010806537154814666,6.8926457020775489,0.027589177628526862
"1994-3",100.4981161,15.29408679,82.487378879999994,986.76800000000003,0.08849659,0.92333725,0.98447262000000002,0.11201000764213,0.99318426538598903,-0.079760726600602974,-0.0077456105871757386,6.894434956079138,0.0017892540015891356
"1994-4",100.7862083,13.749053679999999,84.619314990000007,1000.8440000000001,0.089913199999999999,0.93165494999999998,0.99033773999999997,0.104281116046161,0.99394488876140097,-0.070792758168748679,0.0089679684318542952,6.9085989230144138,0.014163966935275774
"1995-1",101.8134233,27.522445359999999,88.343116949999995,1009.208,0.089888629999999997,0.95415174999999997,0.99656725000000002,0.098541778701295199,0.97925516907008703,-0.046932553097724171,0.023860205071024508,6.9169211438064311,0.0083222207920172764
"1995-2",104.6135362,3.5989710100000001,80.020592320000006,1000.384,0.085776749999999999,0.98681383,0.99929924999999997,0.094985789428662301,0.99795101907017403,-0.013273879427171335,0.033658673670552836,6.908139205273006,-0.0087819385334251265
"1995-3",104.5623533,1.5075370100000001,88.637422439999995,1011.424,0.08186032,1.0155327700000001,1.00147385,0.093961574659117295,1.0089890533613901,0.015413371335466768,0.028687250762638103,6.919114517848227,0.010975312575220997
"1995-4",104.64673790000001,-4.0169548199999996,88.2239577,1018.004,0.077279189999999998,1.0435016500000001,1.0025981100000001,0.087239937038808002,1.0138139461500899,0.042582028750926301,0.027168657415459534,6.9255991263758334,0.0064846085276064613
"1996-1",104.0599141,22.006675420000001,82.957355179999993,1023.98,0.073533039999999994,1.06094686,1.01054047,0.083252557379131897,1.0262067413942899,0.059161773551923175,0.016579744800996873,6.9314522741587155,0.00585314778288204
"1996-2",102.4699171,24.932172479999998,77.634563299999996,1036.1320000000001,0.07208386,1.08501717,1.0180612600000001,0.0800928477216723,1.0224702500843299,0.081595811752003311,0.022434038200080136,6.9432498278304786,0.011797553671763161
"1996-3",102.7874412,11.99305176,84.517986440000001,1039.4000000000001,0.070894079999999998,1.11983582,1.02531346,0.078686684843114404,1.02206065164879,0.11318208527602948,0.031586273524026168,6.9463989025743418,0.0031490747438631672
"1996-4",102.09279429999999,2.8080981,86.635902689999995,1041.2439999999999,0.067064879999999993,1.1647876100000001,1.03052648,0.075424363615436293,1.0020999087178999,0.15253876138448028,0.039356676108450797,6.948171431159528,0.0017725285851861727
"1997-1",100.99674779999999,6.9747891199999996,95.560649359999999,1048.232,0.064078839999999998,1.1953832,1.03423559,0.074273102842114205,1.0126849281675301,0.17846680343607962,0.025928042051599348,6.9548602144271703,0.0066887832676423287
"1997-2",100.3921661,2.6121964700000002,101.32340670000001,1067.864,0.063886670000000007,1.2237364399999999,1.0393966100000001,0.072580652868220505,1.0157625868294899,0.20190883410660537,0.023442030670525749,6.9734156705876389,0.018555456160468609
"1997-3",98.606300860000005,7.9878751399999999,105.9120642,1069.788,0.062377740000000001,1.25146888,1.04976757,0.069942412061609602,1.0261729794557699,0.2243179654199165,0.022409131313311126,6.9752157769843226,0.0018001063966837094
"1997-4",99.933754010000001,0.18113873999999999,106.7683244,1077.8320000000001,0.063078040000000002,1.2678790499999999,1.0526203700000001,0.0677573095000535,1.0495750743947001,0.23734546503012754,0.013027499610211046,6.9827068951681364,0.0074911181838137608
"1998-1",99.967389150000002,-13.66539702,112.0160044,1088.7760000000001,0.059667459999999999,1.29463383,1.05497409,0.064103673607752598,1.02742787982594,0.25822789841151539,0.020882433381387844,6.9928094084785908,0.01010251331045442
"1998-2",100.4533855,-15.353869449999999,118.1582417,1081.0920000000001,0.05902114,1.3425948700000001,1.05586921,0.059902458856689003,1.02687695054192,0.29460421157077821,0.036376313159262819,6.9857269204008441,-0.0070824880777466959
"1998-3",101.73755850000001,17.308608599999999,120.6726572,1100.4400000000001,0.057351909999999999,1.35944965,1.0602470799999999,0.057322949484182303,1.02548910198628,0.30707994872967032,0.012475737158892108,7.003465378807789,0.017738458406944879
"1998-4",102.9192977,-29.26533847,118.75488919999999,1098.6400000000001,0.055824749999999999,1.3870026099999999,1.06135829,0.053994668530391497,1.02539082692429,0.32714502309011645,0.020065074360446133,7.0018283302220263,-0.0016370485857626349
"1999-1",101.2984436,18.497381099999998,121.88745470000001,1107.9639999999999,0.052576449999999997,1.41052628,1.07026183,0.052945025306896702,1.0360926656120699,0.34396288297723587,0.016817859887119424,7.0102793758046564,0.0084510455826301012
"1999-2",99.929081980000007,28.135227960000002,122.5802307,1115.644,0.05169957,1.4247150900000001,1.0783125,0.051939431485694403,1.04218869684865,0.35397185688847366,0.010008973911237784,7.0171870956353066,0.0069077198306501941
"1999-3",99.118812019999993,11.47866163,121.5051265,1122.836,0.057468180000000001,1.4484062499999999,1.08811562,0.049489543208980899,1.04264745996691,0.37046381400636319,0.016491957117889533,7.0236129066741215,0.0064258110388148992
"1999-4",98.20959517,26.508729689999999,133.98884039999999,1137.6279999999999,0.05970433,1.4630842399999999,1.09910628,0.048162314531123698,1.04236747967334,0.38054670069472696,0.010082886688363768,7.0367006719668916,0.013087765292770115
"2000-1",96.817387760000003,-0.05328778,124.0067729,1137.056,0.061008560000000003,1.48316994,1.1090831999999999,0.047637098752439301,1.0556572542484099,0.39418164863378419,0.013634947939057229,7.0361977449563211,-0.0005029270105705308
"2000-2",95.528992290000005,8.4255652899999998,137.25256680000001,1152.7080000000001,0.062539549999999999,1.5153947699999999,1.1173567600000001,0.047624723793935203,1.03184564654823,0.41567597927518274,0.021494330641398551,7.049869235810176,0.013671490853854884
